image_id,question,answer,path
81rxD3vcgyL,What material are the supporting poles made of?,Metal,c2/c24b9c22.jpg
81rxD3vcgyL,What is the base's texture?,Matte,c2/c24b9c22.jpg
91mTsCSkhAL,What shape are the colored stones?,Triangle,d7/d741b973.jpg
91mTsCSkhAL,What is the bracelet mainly made of?,Gems,d7/d741b973.jpg
91mTsCSkhAL,What is the color of some stones?,Pink,d7/d741b973.jpg
91mTsCSkhAL,What type of jewelry is shown?,Bracelet,d7/d741b973.jpg
91mTsCSkhAL,What color is the metal?,Silver,d7/d741b973.jpg
61gSI9-OsUL,What color is the bottom section?,Black,c1/c11f7c3d.jpg
61gSI9-OsUL,How many camera lenses are visible?,Four,c1/c11f7c3d.jpg
61gSI9-OsUL,What is the pattern's color?,Multicolor,c1/c11f7c3d.jpg
61gSI9-OsUL,Is the cover colorful?,Yes,c1/c11f7c3d.jpg
61gSI9-OsUL,What is on the case?,Pandas,c1/c11f7c3d.jpg
B1xGvuuhi5S,What is the primary color?,Silver,d4/d425bd2c.jpg
B1xGvuuhi5S,Is the color dark?,No,d4/d425bd2c.jpg
B1xGvuuhi5S,Is the pattern uniform?,Yes,d4/d425bd2c.jpg
B1xGvuuhi5S,Does it appear textured?,Yes,d4/d425bd2c.jpg
B1xGvuuhi5S,Does the pattern look woven?,Yes,d4/d425bd2c.jpg
61dStccs7tL,What shape is the shower head holder?,Square,38/3821a87b.jpg
61dStccs7tL,Is it shiny?,Yes,38/3821a87b.jpg
61dStccs7tL,What material are the pipes made of?,Brass,38/3821a87b.jpg
61dStccs7tL,Is the background white?,Yes,38/3821a87b.jpg
61dStccs7tL,Is the bracket metal?,Yes,38/3821a87b.jpg
71qml8FqsNL,Is the background striped?,Yes,8a/8a6b0b4b.jpg
71qml8FqsNL,Is the bunny black?,No,8a/8a6b0b4b.jpg
71qml8FqsNL,Is it before noon?,Yes,8a/8a6b0b4b.jpg
71qml8FqsNL,Is the phone's case white?,Yes,8a/8a6b0b4b.jpg
71qml8FqsNL,Is the phone black?,Yes,8a/8a6b0b4b.jpg
51Ill+QkQwL,What kind of soup is this?,Chicken,9c/9c6c27ca.jpg
51Ill+QkQwL,What company makes this?,WholeFoods,9c/9c6c27ca.jpg
51Ill+QkQwL,What is the weight?,32oz,9c/9c6c27ca.jpg
51Ill+QkQwL,What kind of container is it?,Plastic,9c/9c6c27ca.jpg
51Ill+QkQwL,Is it kept refrigerated?,Yes,9c/9c6c27ca.jpg
71KRwfiGr-L,What shape is the pendant?,Heart,61/6192ca36.jpg
71KRwfiGr-L,What color is the jewelry?,White,61/6192ca36.jpg
71KRwfiGr-L,Are there earrings present?,Yes,61/6192ca36.jpg
71KRwfiGr-L,What type of stone is present?,Gemstone,61/6192ca36.jpg
71KRwfiGr-L,What is the necklace made of?,Silver,61/6192ca36.jpg
711VUSvsVYL,What is written on the case?,Supergirl,1e/1ef5bf65.jpg
711VUSvsVYL,What shape is the pink figure?,Star,1e/1ef5bf65.jpg
711VUSvsVYL,What kind of case is it?,Mobile,1e/1ef5bf65.jpg
711VUSvsVYL,What is the background color?,Beige,1e/1ef5bf65.jpg
711VUSvsVYL,Is the case floral?,Yes,1e/1ef5bf65.jpg
71vCBRJ0XAL,What is the shoe's heel type?,Wedge,c0/c03c952e.jpg
71vCBRJ0XAL,What is the shoe's material?,Patent,c0/c03c952e.jpg
71vCBRJ0XAL,Are the toes covered?,Yes,c0/c03c952e.jpg
71vCBRJ0XAL,What is the shoe's color?,Beige,c0/c03c952e.jpg
71vCBRJ0XAL,What is the product?,Shoe,c0/c03c952e.jpg
71xEHo3BnmL,What flavor is this beverage?,Lemon,4b/4bec7b82.jpg
71xEHo3BnmL,How many cans are in this pack?,Twelve,4b/4bec7b82.jpg
71xEHo3BnmL,What brand is this?,Happy,4b/4bec7b82.jpg
71xEHo3BnmL,What is the background color?,White,4b/4bec7b82.jpg
71xEHo3BnmL,What kind of water is this?,Sparkling,4b/4bec7b82.jpg
81UoPb5tgUL,What is printed on the case?,Nature,16/166210c4.jpg
81UoPb5tgUL,What kind of case is this?,Phone,16/166210c4.jpg
81UoPb5tgUL,How many cameras are visible?,Four,16/166210c4.jpg
81UoPb5tgUL,What is the case's color?,Multicolor,16/166210c4.jpg
81UoPb5tgUL,Is there a forest visible?,Yes,16/166210c4.jpg
814jV3GWeYL,What color is the left side?,Orange,b1/b15dbb0f.jpg
814jV3GWeYL,What shape is the dark pattern?,Triangle,b1/b15dbb0f.jpg
814jV3GWeYL,What kind of product is this?,Case,b1/b15dbb0f.jpg
814jV3GWeYL,What is the product's pattern?,Abstract,b1/b15dbb0f.jpg
814jV3GWeYL,What is the color of the center?,Blue,b1/b15dbb0f.jpg
71xfYZr2dmL,What is the pattern shape?,Chevron,45/459d99f7.jpg
71xfYZr2dmL,What color are the zig-zags?,Gold,45/459d99f7.jpg
71xfYZr2dmL,What electronic device is it?,Phone,45/459d99f7.jpg
71xfYZr2dmL,Is the case textured?,Yes,45/459d99f7.jpg
71xfYZr2dmL,What is background color?,Black,45/459d99f7.jpg
71r7qiE8Z-L,What is the sandal's color?,Black,e4/e4ac56c3.jpg
71r7qiE8Z-L,What is on the sandal?,Laces,e4/e4ac56c3.jpg
71r7qiE8Z-L,What type of footwear is this?,Sandal,e4/e4ac56c3.jpg
71r7qiE8Z-L,What covers the toes?,Rubber,e4/e4ac56c3.jpg
71r7qiE8Z-L,How many sandals are there?,One,e4/e4ac56c3.jpg
71joE9rWbaL,What is the product?,Conditioner,a6/a6906433.jpg
71joE9rWbaL,What is the brand name?,365,a6/a6906433.jpg
71joE9rWbaL,What is the size?,32,a6/a6906433.jpg
71joE9rWbaL,What word is above conditioner?,Free,a6/a6906433.jpg
71joE9rWbaL,What is the bottle's color?,White,a6/a6906433.jpg
717OPcB4poL,What animal is on the case?,Panda,c3/c310ac15.jpg
717OPcB4poL,What is the color of background?,Black,c3/c310ac15.jpg
717OPcB4poL,Is the cover printed?,Yes,c3/c310ac15.jpg
717OPcB4poL,Is there a camera hole?,Yes,c3/c310ac15.jpg
717OPcB4poL,What color is the panda?,White,c3/c310ac15.jpg
71VAeDNz5GL,What letter is the pendant?,K,ef/ef24dadb.jpg
71VAeDNz5GL,What is the material color?,Silver,ef/ef24dadb.jpg
71VAeDNz5GL,What type of jewelry is this?,Necklace,ef/ef24dadb.jpg
71VAeDNz5GL,Is there a chain?,Yes,ef/ef24dadb.jpg
71VAeDNz5GL,What is the pendant's shape?,Cursive,ef/ef24dadb.jpg
81u0Av5UIeL,What capsules are these?,Vegan,9e/9e35fce2.jpg
81u0Av5UIeL,What is the first word on the label?,Vegan,9e/9e35fce2.jpg
81u0Av5UIeL,What ingredient is mentioned?,CoQ10,9e/9e35fce2.jpg
81u0Av5UIeL,How many capsules are there?,120,9e/9e35fce2.jpg
81u0Av5UIeL,What color is the lid?,Black,9e/9e35fce2.jpg
71oG9HlXzVL,What shape are the colorful blocks?,Rectangular,60/60da6164.jpg
71oG9HlXzVL,What is the first color from the top?,Red,60/60da6164.jpg
71oG9HlXzVL,What electronic device is pictured?,Phone,60/60da6164.jpg
71oG9HlXzVL,What is the background color?,Yellow,60/60da6164.jpg
71oG9HlXzVL,Is there a camera on the phone?,Yes,60/60da6164.jpg
51zD3RrmXRL,What color is the heart?,Red,f2/f203ccfd.jpg
51zD3RrmXRL,What is the background color?,Green,f2/f203ccfd.jpg
51zD3RrmXRL,How many cameras are visible?,Four,f2/f203ccfd.jpg
51zD3RrmXRL,What does the text say?,Love,f2/f203ccfd.jpg
51zD3RrmXRL,What is the case's material?,Silicon,f2/f203ccfd.jpg
81a01gKOTbL,What is the case's primary color?,Blue,49/494e01ae.jpg
81a01gKOTbL,What shape is the hole?,Circle,49/494e01ae.jpg
81a01gKOTbL,What color is the top?,Orange,49/494e01ae.jpg
81a01gKOTbL,What color is the blob on the left?,Red,49/494e01ae.jpg
81a01gKOTbL,Is the case designed?,Yes,49/494e01ae.jpg
71dQiHJcl0L,What is the tower's color?,Gold,00/001d5722.jpg
71dQiHJcl0L,What background color is present?,Black,00/001d5722.jpg
71dQiHJcl0L,What is this a picture of?,Case,00/001d5722.jpg
71dQiHJcl0L,What object is on it?,Tower,00/001d5722.jpg
71dQiHJcl0L,What kind of phone?,Motorola,00/001d5722.jpg
71WDNu-125L,What is the color of the cover?,Orange,38/38b608e0.jpg
71WDNu-125L,What number is displayed?,Nine,38/38b608e0.jpg
71WDNu-125L,What is the cover material?,Hard,38/38b608e0.jpg
71WDNu-125L,What is the chain made of?,Metal,38/38b608e0.jpg
71WDNu-125L,Is there a camera?,Yes,38/38b608e0.jpg
81shvwSRHhL,What color is the phone case?,Multicolor,d6/d69609c9.jpg
81shvwSRHhL,What shape is the case?,Rectangular,d6/d69609c9.jpg
81shvwSRHhL,What is the prominent color?,Red,d6/d69609c9.jpg
81shvwSRHhL,What is the cover's pattern?,Abstract,d6/d69609c9.jpg
81shvwSRHhL,Does the case have orange?,Yes,d6/d69609c9.jpg
710Rh-e5PyL,What color is the case?,Black,17/173ea07e.jpg
710Rh-e5PyL,What word is at the top?,Girl,17/173ea07e.jpg
710Rh-e5PyL,What is the case's brand?,Amazon,17/173ea07e.jpg
710Rh-e5PyL,What pattern is it?,Sparkle,17/173ea07e.jpg
710Rh-e5PyL,What is this an image of?,Case,17/173ea07e.jpg
71Zs7hKGCRL,What color is the background?,Black,51/51c8c34d.jpg
71Zs7hKGCRL,Is there a moon?,Yes,51/51c8c34d.jpg
71Zs7hKGCRL,Is there a star?,Yes,51/51c8c34d.jpg
71Zs7hKGCRL,What shape is the planet?,Round,51/51c8c34d.jpg
71Zs7hKGCRL,What is the main design?,Space,51/51c8c34d.jpg
81394EoC23L,What color is the background?,Black,0f/0fa059c1.jpg
81394EoC23L,What shape are the repeating motifs?,Teardrop,0f/0fa059c1.jpg
81394EoC23L,What is the design's appearance?,Floral,0f/0fa059c1.jpg
81394EoC23L,What is the design primarily made of?,Lines,0f/0fa059c1.jpg
81394EoC23L,What is the pattern's type?,Repeating,0f/0fa059c1.jpg
71IdgzzZcPL,What color is the handle?,Red,e3/e3b1b1c1.jpg
71IdgzzZcPL,What is the handle material?,Plastic,e3/e3b1b1c1.jpg
71IdgzzZcPL,How many colors are visible?,Two,e3/e3b1b1c1.jpg
71IdgzzZcPL,What shape is the handle?,Curved,e3/e3b1b1c1.jpg
71IdgzzZcPL,What is the blade's color?,Silver,e3/e3b1b1c1.jpg
81msm0d8guL,What shape is featured?,Chevron,9b/9bbd5c53.jpg
81msm0d8guL,What material is this?,Wool,9b/9bbd5c53.jpg
81msm0d8guL,What is the product type?,Rug,9b/9bbd5c53.jpg
81msm0d8guL,What is the rug's dominant color?,Blue,9b/9bbd5c53.jpg
81msm0d8guL,What is the rug's pattern?,Geometric,9b/9bbd5c53.jpg
81HZrdRuTVL,What color are the bras?,Pink,9a/9ac559b7.jpg
81HZrdRuTVL,What is the pattern?,Chevron,9a/9ac559b7.jpg
81HZrdRuTVL,What shape are the containers?,Rectangular,9a/9ac559b7.jpg
81HZrdRuTVL,Are the containers full?,Yes,9a/9ac559b7.jpg
81HZrdRuTVL,Are there socks inside?,Yes,9a/9ac559b7.jpg
61BBPZjvJ2L,What object is featured on the case?,Headphones,a7/a7e11bf2.jpg
61BBPZjvJ2L,How many colors are on the case?,Two,a7/a7e11bf2.jpg
61BBPZjvJ2L,What is the color on the left?,Pink,a7/a7e11bf2.jpg
61BBPZjvJ2L,What is the cover's material?,Silicone,a7/a7e11bf2.jpg
61BBPZjvJ2L,Is the item for smartphones?,Yes,a7/a7e11bf2.jpg
91HWBAQvWjL,What color is the sheet on the left?,Blue,c1/c1a3da84.jpg
91HWBAQvWjL,What are the sheets lying on?,Nothing,c1/c1a3da84.jpg
91HWBAQvWjL,How many sheets are displayed?,Two,c1/c1a3da84.jpg
91HWBAQvWjL,What pattern do the sheets have?,Stripes,c1/c1a3da84.jpg
91HWBAQvWjL,What color is the sheet on the right?,Pink,c1/c1a3da84.jpg
81VW31SgY8L,What pattern is on the case?,Woven,a3/a3cd7eb1.jpg
81VW31SgY8L,What type of case is this?,Phone,a3/a3cd7eb1.jpg
81VW31SgY8L,Is there a hole on the back?,Yes,a3/a3cd7eb1.jpg
81VW31SgY8L,What is the primary color?,Gray,a3/a3cd7eb1.jpg
81VW31SgY8L,Is it textured?,Yes,a3/a3cd7eb1.jpg
91mAv3q3GbL,What is the door made of?,Wood,46/46c0611a.jpg
91mAv3q3GbL,What are inside the door?,Stairs,46/46c0611a.jpg
91mAv3q3GbL,What is the shape of the product?,Rectangle,46/46c0611a.jpg
91mAv3q3GbL,What is the color of the door?,Brown,46/46c0611a.jpg
91mAv3q3GbL,What holds the poster at the top?,Hanger,46/46c0611a.jpg
81POcG5oLHL,What is the product?,Cheese,7b/7b9fdb8e.jpg
81POcG5oLHL,What type of cracker?,Cut,7b/7b9fdb8e.jpg
81POcG5oLHL,What is the product's brand?,365,7b/7b9fdb8e.jpg
81POcG5oLHL,What type of cheese?,Pepperjack,7b/7b9fdb8e.jpg
81POcG5oLHL,What is the main color?,White,7b/7b9fdb8e.jpg
61eTx3DuDoL,What is the shape of the pendant?,Round,b6/b6a25f85.jpg
61eTx3DuDoL,What is the pendant's primary material?,Pearl,b6/b6a25f85.jpg
61eTx3DuDoL,What is the chain's color?,Silver,b6/b6a25f85.jpg
61eTx3DuDoL,How many pendants are there?,One,b6/b6a25f85.jpg
61eTx3DuDoL,What is the item's type?,Necklace,b6/b6a25f85.jpg
61brA1PWKhL,What is the main subject?,Butterfly,3d/3dfc9642.jpg
61brA1PWKhL,What is the background color?,Blue,3d/3dfc9642.jpg
61brA1PWKhL,What is the cover's design style?,Floral,3d/3dfc9642.jpg
61brA1PWKhL,Are there any cutouts present?,Yes,3d/3dfc9642.jpg
61brA1PWKhL,What is the butterfly's material?,Gold,3d/3dfc9642.jpg
71gsJi5M-cL,What animal is the pillow?,Bear,14/14112f88.jpg
71gsJi5M-cL,What color are the bears on the blanket?,Blue,14/14112f88.jpg
71gsJi5M-cL,What type of trees are on the blanket?,Pine,14/14112f88.jpg
71gsJi5M-cL,What material is the throw?,Fleece,14/14112f88.jpg
71gsJi5M-cL,What color is the pillow?,White,14/14112f88.jpg
71oF9WUr5BL,What is the color of the sea?,Blue,37/37f539fb.jpg
71oF9WUr5BL,What is on the cliff?,Trees,37/37f539fb.jpg
71oF9WUr5BL,Is the case hard?,Yes,37/37f539fb.jpg
71oF9WUr5BL,What is depicted on the case?,Seascape,37/37f539fb.jpg
71oF9WUr5BL,What material is the case?,Hard,37/37f539fb.jpg
81WXfEaKH8L,What is the product's name?,Ashwagandha,87/87f2e3a0.jpg
81WXfEaKH8L,How many capsules are included?,Sixty,87/87f2e3a0.jpg
81WXfEaKH8L,What is the bottle's color?,Brown,87/87f2e3a0.jpg
81WXfEaKH8L,What kind of capsules are they?,Liquid,87/87f2e3a0.jpg
81WXfEaKH8L,What word is under 'capsules'?,Ashwagandha,87/87f2e3a0.jpg
71tan5w5ZnL,What is the background color?,Black,e0/e0b885e0.jpg
71tan5w5ZnL,What shape are the balloons?,Hearts,e0/e0b885e0.jpg
71tan5w5ZnL,What is the container made of?,Wood,e0/e0b885e0.jpg
71tan5w5ZnL,How many people are depicted?,Two,e0/e0b885e0.jpg
71tan5w5ZnL,What is the main object?,Case,e0/e0b885e0.jpg
71Zsq8pCmkL,What is the main color of the shoe?,Red,b4/b4e1fb9e.jpg
71Zsq8pCmkL,What footwear is shown?,Boot,b4/b4e1fb9e.jpg
71Zsq8pCmkL,What color is the sole?,White,b4/b4e1fb9e.jpg
71Zsq8pCmkL,What color is the laces?,Silver,b4/b4e1fb9e.jpg
71Zsq8pCmkL,Are there laces?,Yes,b4/b4e1fb9e.jpg
81MfNY3AXQL,What shape is the case?,Rectangle,b8/b8d45ca9.jpg
81MfNY3AXQL,What color is the background?,Yellow,b8/b8d45ca9.jpg
81MfNY3AXQL,Is the design printed?,Yes,b8/b8d45ca9.jpg
81MfNY3AXQL,Is the case glossy?,Yes,b8/b8d45ca9.jpg
81MfNY3AXQL,What is the cover material?,Hard,b8/b8d45ca9.jpg
61FBnDV2tcL,What animal is featured?,Kitty,ae/ae7e798a.jpg
61FBnDV2tcL,What color is the bow?,Pink,ae/ae7e798a.jpg
61FBnDV2tcL,Is the case plain?,No,ae/ae7e798a.jpg
61FBnDV2tcL,What is the case material?,Silicone,ae/ae7e798a.jpg
61FBnDV2tcL,What is the background color?,Pink,ae/ae7e798a.jpg
61kVdTXTJ4L,What color is the background?,White,87/874f86c4.jpg
61kVdTXTJ4L,What is in the image?,Text,87/874f86c4.jpg
61kVdTXTJ4L,What word comes after 'coming'?,Soon,87/874f86c4.jpg
61kVdTXTJ4L,What is the top line?,Image,87/874f86c4.jpg
61kVdTXTJ4L,What case is the text?,Uppercase,87/874f86c4.jpg
81qXLFsxlVL,What is the background color?,White,63/63325df8.jpg
81qXLFsxlVL,What is the dominant color?,Red,63/63325df8.jpg
81qXLFsxlVL,Is the case abstract?,Yes,63/63325df8.jpg
81qXLFsxlVL,What shape is the phone case?,Rectangular,63/63325df8.jpg
81qXLFsxlVL,Is there yellow color?,Yes,63/63325df8.jpg
81RFEsA508L,What shape is the product?,Octagon,cd/cd90f8c2.jpg
81RFEsA508L,What is the product primarily made of?,Plastic,cd/cd90f8c2.jpg
81RFEsA508L,Is there a door?,Yes,cd/cd90f8c2.jpg
81RFEsA508L,What is the door's color?,Beige,cd/cd90f8c2.jpg
81RFEsA508L,Are there panels in the product?,Yes,cd/cd90f8c2.jpg
71vsUbdbS4L,What is the shoe's primary color?,Beige,82/821b4a4a.jpg
71vsUbdbS4L,Are the shoes high-top?,No,82/821b4a4a.jpg
71vsUbdbS4L,What is the sole's color?,White,82/821b4a4a.jpg
71vsUbdbS4L,What is the product?,Shoes,82/821b4a4a.jpg
71vsUbdbS4L,Is there a logo?,Yes,82/821b4a4a.jpg
717dT+eAHdL,What is the cover's pattern?,Candies,d5/d51194c0.jpg
717dT+eAHdL,What is the case's design?,3D,d5/d51194c0.jpg
717dT+eAHdL,Is the case colorful?,Yes,d5/d51194c0.jpg
717dT+eAHdL,What is the cover's material?,Hard,d5/d51194c0.jpg
717dT+eAHdL,Is the case for mobile?,Yes,d5/d51194c0.jpg
71B0-HQsr0L,What structure is printed?,Tower,12/125b417a.jpg
71B0-HQsr0L,What is the case's background color?,Purple,12/125b417a.jpg
71B0-HQsr0L,What is the case's material?,Hard,12/125b417a.jpg
71B0-HQsr0L,Is the cover design 3D?,Yes,12/125b417a.jpg
71B0-HQsr0L,What brand is the product?,Amazon,12/125b417a.jpg
61jA8BZuIHL,What is the surface like?,Glossy,aa/aa984eb9.jpg
61jA8BZuIHL,What color is the back case?,Beige,aa/aa984eb9.jpg
61jA8BZuIHL,What object is pictured?,Phone,aa/aa984eb9.jpg
61jA8BZuIHL,What is written on the case?,Coffee,aa/aa984eb9.jpg
61jA8BZuIHL,How many cameras are visible?,Two,aa/aa984eb9.jpg
719ahpyf-SL,What color is the phone case?,Yellow,e2/e2e74d51.jpg
719ahpyf-SL,Is the case textured?,Yes,e2/e2e74d51.jpg
719ahpyf-SL,Is the cover brand Solimo?,Yes,e2/e2e74d51.jpg
719ahpyf-SL,What is the design printed?,3D,e2/e2e74d51.jpg
719ahpyf-SL,Is there a camera opening?,Yes,e2/e2e74d51.jpg
61HnQ60tZlL,What is the gel color?,Blue,aa/aa5a7690.jpg
61HnQ60tZlL,How many insoles are visible?,Two,aa/aa5a7690.jpg
61HnQ60tZlL,What is the product's brand?,Solimo,aa/aa5a7690.jpg
61HnQ60tZlL,Are the insoles packaged?,Yes,aa/aa5a7690.jpg
61HnQ60tZlL,What is above the insoles?,Plastic,aa/aa5a7690.jpg
71JBM4HUecL,What is the case's background color?,Black,4a/4a405a9a.jpg
71JBM4HUecL,What is holding the flowers?,Jar,4a/4a405a9a.jpg
71JBM4HUecL,Are the flowers white?,Yes,4a/4a405a9a.jpg
71JBM4HUecL,What object is pictured?,Case,4a/4a405a9a.jpg
71JBM4HUecL,Is the background solid?,Yes,4a/4a405a9a.jpg
51M39MBAwDL,What is guaranteed?,Satisfaction,20/20533b83.jpg
51M39MBAwDL,What number is listed?,1-877-485-0385,20/20533b83.jpg
51M39MBAwDL,What product are they proud of?,Products,20/20533b83.jpg
51M39MBAwDL,How are you refunded?,Reason,20/20533b83.jpg
51M39MBAwDL,What is the time period?,Year,20/20533b83.jpg
71P2HxpliKL,What is the color of the swirl?,Orange,d6/d6ccd10f.jpg
71P2HxpliKL,What is the primary design?,Galaxy,d6/d6ccd10f.jpg
71P2HxpliKL,What is the case's print style?,3D,d6/d6ccd10f.jpg
71P2HxpliKL,What is the pattern's shape?,Swirl,d6/d6ccd10f.jpg
71P2HxpliKL,How many camera lenses are visible?,Three,d6/d6ccd10f.jpg
71Bo9L3ESGL,What is the box's pattern?,Chevron,fd/fd11f07f.jpg
71Bo9L3ESGL,What color is the box?,Black,fd/fd11f07f.jpg
71Bo9L3ESGL,How many handles are visible?,One,fd/fd11f07f.jpg
71Bo9L3ESGL,What shape is the box?,Cube,fd/fd11f07f.jpg
71Bo9L3ESGL,What is the interior color?,Black,fd/fd11f07f.jpg
51yMFzl5W5L,What color is the chair?,Turquoise,5f/5fea6c32.jpg
51yMFzl5W5L,How many legs does it have?,Four,5f/5fea6c32.jpg
51yMFzl5W5L,Are there armrests?,Yes,5f/5fea6c32.jpg
51yMFzl5W5L,What type of furniture is this?,Chair,5f/5fea6c32.jpg
51yMFzl5W5L,What material is the legs?,Wood,5f/5fea6c32.jpg
71Swr+FkEYL,What color are the flowers?,Pink,34/34624234.jpg
71Swr+FkEYL,What is on the phone?,Flowers,34/34624234.jpg
71Swr+FkEYL,What is the phone's background?,Dark,34/34624234.jpg
71Swr+FkEYL,What object has a case?,Phone,34/34624234.jpg
71Swr+FkEYL,What style of case is it?,Soft,34/34624234.jpg
91CSZeCMu+L,What color is the speaker?,Orange,1b/1baadaa7.jpg
91CSZeCMu+L,What shape is the speaker?,Round,1b/1baadaa7.jpg
91CSZeCMu+L,Is there a zipper?,Yes,1b/1baadaa7.jpg
91CSZeCMu+L,What is at the top?,Clip,1b/1baadaa7.jpg
91CSZeCMu+L,Is there a strap?,Yes,1b/1baadaa7.jpg
818aS3B8iNL,What color are the shoes?,Grey,f9/f9833864.jpg
818aS3B8iNL,What type of footwear is this?,Shoes,f9/f9833864.jpg
818aS3B8iNL,Are the shoes laced?,Yes,f9/f9833864.jpg
818aS3B8iNL,What is the material of the sole?,Black,f9/f9833864.jpg
818aS3B8iNL,What direction are the shoes facing?,Left,f9/f9833864.jpg
51RU2yEalLL,What color is the duvet?,Blue,f3/f344ff73.jpg
51RU2yEalLL,What is on the duvet?,Towel,f3/f344ff73.jpg
51RU2yEalLL,What type of product is it?,Home,f3/f344ff73.jpg
51RU2yEalLL,How many pillows are visible?,Six,f3/f344ff73.jpg
51RU2yEalLL,Is the duvet wrinkled?,Yes,f3/f344ff73.jpg
81wtirVJBaL,What color is the shoe?,Brown,dd/dd018315.jpg
81wtirVJBaL,What type of footwear is this?,Shoe,dd/dd018315.jpg
81wtirVJBaL,What is the sole color?,Gray,dd/dd018315.jpg
81wtirVJBaL,Are there laces?,Yes,dd/dd018315.jpg
81wtirVJBaL,What is the shoe material?,Suede,dd/dd018315.jpg
717MZxi7pAL,What shape is prominent?,Heart,ac/ac5f696e.jpg
717MZxi7pAL,What is the case's background color?,Pink,ac/ac5f696e.jpg
717MZxi7pAL,Is the case transparent?,No,ac/ac5f696e.jpg
717MZxi7pAL,Is the object on the cover 2D?,No,ac/ac5f696e.jpg
717MZxi7pAL,Are there cameras on the cover?,Yes,ac/ac5f696e.jpg
719nG4GS6-L,What is the color of the chair?,Brown,1a/1ab4846c.jpg
719nG4GS6-L,What type of furniture is this?,Chair,1a/1ab4846c.jpg
719nG4GS6-L,Is the chair tufted?,Yes,1a/1ab4846c.jpg
719nG4GS6-L,How many legs does this have?,Four,1a/1ab4846c.jpg
719nG4GS6-L,What is the material?,Leather,1a/1ab4846c.jpg
71Q1TuhgRML,What color is predominant?,Red,9d/9db62608.jpg
71Q1TuhgRML,Is there a camera?,Yes,9d/9db62608.jpg
71Q1TuhgRML,What is the pattern painted?,Abstract,9d/9db62608.jpg
71Q1TuhgRML,What is the item?,Case,9d/9db62608.jpg
71Q1TuhgRML,What shape is item?,Rectangle,9d/9db62608.jpg
61JOBGsIkaL,What shape is the knob?,Round,80/8031be27.jpg
61JOBGsIkaL,How many screws are visible?,Two,80/8031be27.jpg
61JOBGsIkaL,What is the knob's color?,Silver,80/8031be27.jpg
61JOBGsIkaL,What is the background color?,White,80/8031be27.jpg
61JOBGsIkaL,What is the knob's material?,Metal,80/8031be27.jpg
61ufF+KlM0L,What color are the boxes?,Brown,b0/b0fbd2a3.jpg
61ufF+KlM0L,How many boxes are there?,Six,b0/b0fbd2a3.jpg
61ufF+KlM0L,What shape are the boxes?,Rectangular,b0/b0fbd2a3.jpg
61ufF+KlM0L,Do the boxes have lids?,Yes,b0/b0fbd2a3.jpg
61ufF+KlM0L,What are the boxes made of?,Fabric,b0/b0fbd2a3.jpg
71DpcaHV8NL,What color is the shoe?,Navy,2b/2b769369.jpg
71DpcaHV8NL,What type of shoe is this?,Flat,2b/2b769369.jpg
71DpcaHV8NL,Is this a single shoe?,Yes,2b/2b769369.jpg
71DpcaHV8NL,Is the sole black?,Yes,2b/2b769369.jpg
71DpcaHV8NL,Is it knit?,Yes,2b/2b769369.jpg
61ot3cqQNNL,What food is on the plate?,Ribs,d1/d1e2f39d.jpg
61ot3cqQNNL,What color is the plate?,Gray,d1/d1e2f39d.jpg
61ot3cqQNNL,Are there vegetables present?,Yes,d1/d1e2f39d.jpg
61ot3cqQNNL,Is there rice present?,Yes,d1/d1e2f39d.jpg
61ot3cqQNNL,Are there walnuts present?,Yes,d1/d1e2f39d.jpg
71qx3Xvya0L,What color is the top right?,Orange,b2/b2a1e3c8.jpg
71qx3Xvya0L,What is the phone case's pattern?,Brushstroke,b2/b2a1e3c8.jpg
71qx3Xvya0L,What object is being shown?,Phone,b2/b2a1e3c8.jpg
71qx3Xvya0L,What brand is this phone?,Vivo,b2/b2a1e3c8.jpg
71qx3Xvya0L,What is the case's overall color?,Multicolor,b2/b2a1e3c8.jpg
61tcQoK2qnL,What color is the harness?,Black,11/11208d3c.jpg
61tcQoK2qnL,Is there a handle?,Yes,11/11208d3c.jpg
61tcQoK2qnL,What is the product?,Harness,11/11208d3c.jpg
61tcQoK2qnL,Are there straps?,Yes,11/11208d3c.jpg
61tcQoK2qnL,Is it adjustable?,Yes,11/11208d3c.jpg
81fC-DfMR1L,What shape is prominent?,Heart,e0/e070a116.jpg
81fC-DfMR1L,What color is the background?,Red,e0/e070a116.jpg
81fC-DfMR1L,What flower is visible?,Rose,e0/e070a116.jpg
81fC-DfMR1L,What is the heart's trim color?,Gold,e0/e070a116.jpg
81fC-DfMR1L,What is the device type?,Phone,e0/e070a116.jpg
815q6hM-gEL,What is the shoe's color?,Black,fd/fd553ecd.jpg
815q6hM-gEL,What is the shoe's material?,Glitter,fd/fd553ecd.jpg
815q6hM-gEL,What is the heel's shape?,Block,fd/fd553ecd.jpg
815q6hM-gEL,What type of closure is visible?,Buckle,fd/fd553ecd.jpg
815q6hM-gEL,What is the shoe's style?,Sandal,fd/fd553ecd.jpg
71lyTJem+tL,What is the case's texture?,Apple,96/965c85a5.jpg
71lyTJem+tL,What is the case's pattern?,Texture,96/965c85a5.jpg
71lyTJem+tL,What is the brand name?,Amazon,96/965c85a5.jpg
71lyTJem+tL,What is the main color?,Maroon,96/965c85a5.jpg
