image_id,question,answer,path
81W-Ltul5QL,How many cameras are present?,Three,eb/ebae40d2.jpg
81W-Ltul5QL,What is the case's shape?,Rectangular,eb/ebae40d2.jpg
61UmlYPpg4L,What shape are the earrings?,Heart,4a/4ac7ff59.jpg
61UmlYPpg4L,What color are the earrings?,Red,4a/4ac7ff59.jpg
61UmlYPpg4L,How many earrings are there?,Two,4a/4ac7ff59.jpg
61UmlYPpg4L,Are the earrings shiny?,Yes,4a/4ac7ff59.jpg
61UmlYPpg4L,What is the material of the post?,Silver,4a/4ac7ff59.jpg
61gSkN8VAVL,What is the color of the boxes?,Green,18/18456c23.jpg
61gSkN8VAVL,How many boxes are present?,Three,18/18456c23.jpg
61gSkN8VAVL,What is the name written on the boxes?,HappyBelly,18/18456c23.jpg
61gSkN8VAVL,What food item is shown?,Peanuts,18/18456c23.jpg
61gSkN8VAVL,What are the peanuts covered with?,Sesame,18/18456c23.jpg
71-OMaSh+OL,What object is shown?,Case,b8/b83499ab.jpg
71-OMaSh+OL,What is the pattern?,Feather,b8/b83499ab.jpg
71-OMaSh+OL,What color is the feather?,Blue,b8/b83499ab.jpg
71-OMaSh+OL,What is the case material?,Silicone,b8/b83499ab.jpg
71-OMaSh+OL,How many speakers are visible?,One,b8/b83499ab.jpg
81fNrY4BtcL,What is the prominent color?,Orange,8a/8ab5c2ec.jpg
81fNrY4BtcL,Is the cover glossy?,No,8a/8ab5c2ec.jpg
81fNrY4BtcL,Is there white color?,Yes,8a/8ab5c2ec.jpg
81fNrY4BtcL,Is it a dark image?,No,8a/8ab5c2ec.jpg
81fNrY4BtcL,Is this case designed?,Yes,8a/8ab5c2ec.jpg
61trGWFmBNL,What is the object's color?,Pink,df/df4d4a5e.jpg
61trGWFmBNL,What animal is pictured?,Cat,df/df4d4a5e.jpg
61trGWFmBNL,What is on the cat's head?,Bow,df/df4d4a5e.jpg
61trGWFmBNL,What kind of case is it?,Phone,df/df4d4a5e.jpg
61trGWFmBNL,Is it a hard case?,Soft,df/df4d4a5e.jpg
41XD+ZYSLTL,What color are the earplugs?,Orange,13/13ec65dd.jpg
41XD+ZYSLTL,What shape are they?,T,13/13ec65dd.jpg
41XD+ZYSLTL,How many earplugs are visible?,Two,13/13ec65dd.jpg
41XD+ZYSLTL,What is the material?,Foam,13/13ec65dd.jpg
41XD+ZYSLTL,Are the earplugs disposable?,Yes,13/13ec65dd.jpg
91FSg03rgaS,What color is the furniture?,Brown,78/7896861d.jpg
91FSg03rgaS,What is on the table?,Fruit,78/7896861d.jpg
91FSg03rgaS,What material is the chair?,Wood,78/7896861d.jpg
91FSg03rgaS,What is on the lounge?,Towel,78/7896861d.jpg
91FSg03rgaS,What is on the floor?,Slippers,78/7896861d.jpg
71IIyDUxa2L,What color is the background?,Black,6c/6ceb273d.jpg
71IIyDUxa2L,What is the text's material?,Glitter,6c/6ceb273d.jpg
71IIyDUxa2L,What word is below Girl?,Boss,6c/6ceb273d.jpg
71IIyDUxa2L,What item is shown?,Case,6c/6ceb273d.jpg
71IIyDUxa2L,What is the case border's color?,Silver,6c/6ceb273d.jpg
71tyaOi0ZbL,What time is displayed?,8:16,6f/6ff0eb4d.jpg
71tyaOi0ZbL,What number is circled?,2,6f/6ff0eb4d.jpg
71tyaOi0ZbL,What brand is visible?,eono,6f/6ff0eb4d.jpg
71tyaOi0ZbL,What is inside the frame?,Phone,6f/6ff0eb4d.jpg
71tyaOi0ZbL,What color is the box?,Teal,6f/6ff0eb4d.jpg
A1x7oJJ5muL,What color is the case?,Black,7b/7b34468f.jpg
A1x7oJJ5muL,What material is it?,Leather,7b/7b34468f.jpg
A1x7oJJ5muL,How many cards shown?,Two,7b/7b34468f.jpg
A1x7oJJ5muL,What is this an accessory for?,Phone,7b/7b34468f.jpg
A1x7oJJ5muL,Is the case open?,Yes,7b/7b34468f.jpg
51K41XRh0uL,What color is the container?,Gray,9f/9fdffa21.jpg
51K41XRh0uL,What is the viscosity?,5W-40,9f/9fdffa21.jpg
51K41XRh0uL,What is the container material?,Plastic,9f/9fdffa21.jpg
51K41XRh0uL,Is there a handle?,Yes,9f/9fdffa21.jpg
51K41XRh0uL,What brand is printed?,Amazonbasics,9f/9fdffa21.jpg
91Q17spV7EL,What shape is the table?,Rectangular,21/21de4cf8.jpg
91Q17spV7EL,What is the flooring material?,Rug,21/21de4cf8.jpg
91Q17spV7EL,What color are the chairs?,Beige,21/21de4cf8.jpg
91Q17spV7EL,What's on the table?,Plants,21/21de4cf8.jpg
91Q17spV7EL,What is above the table?,Chandelier,21/21de4cf8.jpg
91PIufQdBNS,What shape is the table?,Rectangular,bb/bbe3388a.jpg
91PIufQdBNS,What is the furniture's material?,Wicker,bb/bbe3388a.jpg
91PIufQdBNS,Are there plants present?,Yes,bb/bbe3388a.jpg
91PIufQdBNS,How many chairs are visible?,Seven,bb/bbe3388a.jpg
91PIufQdBNS,What room is pictured?,Outdoor,bb/bbe3388a.jpg
71ZU6DdaprL,What color is the unrolled side?,Purple,cc/cc1de587.jpg
71ZU6DdaprL,What is the object's shape?,Rectangular,cc/cc1de587.jpg
71ZU6DdaprL,What item are the colors below representing?,Mat,cc/cc1de587.jpg
71ZU6DdaprL,What is the mat partially doing?,Rolling,cc/cc1de587.jpg
71ZU6DdaprL,What is the lighter shade's color?,Pink,cc/cc1de587.jpg
719zg2KzmFL,What is the phone case's color?,Multicolor,40/40851b83.jpg
719zg2KzmFL,What animal is on the case?,Lion,40/40851b83.jpg
719zg2KzmFL,How many cameras are visible?,Four,40/40851b83.jpg
719zg2KzmFL,Is the case transparent?,Partially,40/40851b83.jpg
719zg2KzmFL,What shape is the eye?,Round,40/40851b83.jpg
61+TK77EA8L,Is this a sandal?,No,49/49f4be7d.jpg
61+TK77EA8L,What is the color of the shoe?,Bronze,49/49f4be7d.jpg
61+TK77EA8L,Is the sole thick?,No,49/49f4be7d.jpg
61+TK77EA8L,Are these shoes heeled?,No,49/49f4be7d.jpg
61+TK77EA8L,Is this footwear new?,Yes,49/49f4be7d.jpg
71mOVsdd-pL,What color is the shoe?,Black,5b/5b19a8fc.jpg
71mOVsdd-pL,Is the heel blocky?,Yes,5b/5b19a8fc.jpg
71mOVsdd-pL,Are there feathers?,Yes,5b/5b19a8fc.jpg
71mOVsdd-pL,Is this footwear?,Yes,5b/5b19a8fc.jpg
71mOVsdd-pL,How many shoes?,One,5b/5b19a8fc.jpg
91qwqfrIlYL,What pattern is displayed?,Stripes,de/de982342.jpg
91qwqfrIlYL,What is the pillow's shape?,Rectangular,de/de982342.jpg
91qwqfrIlYL,What color are the stripes?,Red,de/de982342.jpg
91qwqfrIlYL,What is the pillow's style?,Lumbar,de/de982342.jpg
91qwqfrIlYL,How many pillows shown?,One,de/de982342.jpg
81AWcScYwML,What is the background print?,Nature,f5/f58a9ab5.jpg
81AWcScYwML,What is printed near bottom?,Words,f5/f58a9ab5.jpg
81AWcScYwML,What kind of case is it?,Back,f5/f58a9ab5.jpg
81AWcScYwML,What shines in background?,Sun,f5/f58a9ab5.jpg
81AWcScYwML,Is case colorful?,Yes,f5/f58a9ab5.jpg
81+evnQ9TVL,What is the color of the shoe?,Grey,32/3217f4e8.jpg
81+evnQ9TVL,What type of shoe is this?,Flats,32/3217f4e8.jpg
81+evnQ9TVL,Is there a snakeskin pattern present?,Yes,32/3217f4e8.jpg
81+evnQ9TVL,What is the shoe material?,Suede,32/3217f4e8.jpg
81+evnQ9TVL,How many shoes are there?,One,32/3217f4e8.jpg
81kRrCQl0SL,What color are the shoes?,Black,69/694444b3.jpg
81kRrCQl0SL,What is the footwear's type?,Sneakers,69/694444b3.jpg
81kRrCQl0SL,Are the laces tied?,Yes,69/694444b3.jpg
81kRrCQl0SL,What covers the ankle?,Sock,69/694444b3.jpg
81kRrCQl0SL,Is it a men's product?,Yes,69/694444b3.jpg
919MgL74IkL,What is inside the bag?,Broccoli,19/1934c46c.jpg
919MgL74IkL,Is the product organic?,Yes,19/1934c46c.jpg
919MgL74IkL,What is the weight?,Ounces,19/1934c46c.jpg
919MgL74IkL,What number is on the sticker?,Nine,19/1934c46c.jpg
919MgL74IkL,What color is the vegetable?,Green,19/1934c46c.jpg
81FgD8q5oNL,What is the color of the shoes?,Navy,74/747d6bb4.jpg
81FgD8q5oNL,What type of footwear is this?,Sneakers,74/747d6bb4.jpg
81FgD8q5oNL,What color are the shoe laces?,Black,74/747d6bb4.jpg
81FgD8q5oNL,How many shoes are visible?,One,74/747d6bb4.jpg
81FgD8q5oNL,What color is the sole?,White,74/747d6bb4.jpg
31doqIcKr3L,What color is the pillow?,Black,69/6927dd53.jpg
31doqIcKr3L,Is it reflective?,Yes,69/6927dd53.jpg
31doqIcKr3L,What shape is it?,Rectangular,69/6927dd53.jpg
31doqIcKr3L,Is it shiny?,Yes,69/6927dd53.jpg
31doqIcKr3L,Is it wrinkled?,Slightly,69/6927dd53.jpg
912FpnJ-BSL,What shape is the rug?,Rectangular,d5/d5ed73a8.jpg
912FpnJ-BSL,What is the chair made of?,Wood,d5/d5ed73a8.jpg
912FpnJ-BSL,What is next to the chair?,Basket,d5/d5ed73a8.jpg
912FpnJ-BSL,What color is the floor?,Brown,d5/d5ed73a8.jpg
912FpnJ-BSL,What is on the chair?,Cushion,d5/d5ed73a8.jpg
71HriHve02L,What is the primary pattern?,Window,9d/9da93b07.jpg
71HriHve02L,Is the case multicolored?,Yes,9d/9da93b07.jpg
71HriHve02L,What is the case's style?,Designer,9d/9da93b07.jpg
71HriHve02L,Is the case printed?,Printed,9d/9da93b07.jpg
71HriHve02L,What is the case material?,Hard,9d/9da93b07.jpg
A1cfBRTHZML,What shape is the item?,Square,4a/4a0a7288.jpg
A1cfBRTHZML,What pattern is on the pillow?,Striped,4a/4a0a7288.jpg
A1cfBRTHZML,Is the pillow light or dark?,Light,4a/4a0a7288.jpg
A1cfBRTHZML,What material is the pillow made of?,Fabric,4a/4a0a7288.jpg
A1cfBRTHZML,How many pillows are visible?,One,4a/4a0a7288.jpg
61qBTqH1zeL,What color are some of the flip-flops?,Red,85/853edd6f.jpg
61qBTqH1zeL,How many pairs of flip-flops are there?,Two,85/853edd6f.jpg
61qBTqH1zeL,What is the strap color?,Black,85/853edd6f.jpg
61qBTqH1zeL,What is the item's brand?,Solefit,85/853edd6f.jpg
61qBTqH1zeL,What kind of footwear is this?,Flipflops,85/853edd6f.jpg
71HDufs4W0L,What animal is featured?,Parrot,73/73971e10.jpg
71HDufs4W0L,What is the product?,Case,73/73971e10.jpg
71HDufs4W0L,Is this multicolored?,Yes,73/73971e10.jpg
71HDufs4W0L,Is the case hard?,Yes,73/73971e10.jpg
71HDufs4W0L,What is printed on the case?,Bird,73/73971e10.jpg
71DeJ9hUyjL,What is the background color?,Red,d3/d38aa7bf.jpg
71DeJ9hUyjL,What shape is featured?,Heart,d3/d38aa7bf.jpg
71DeJ9hUyjL,How many lenses are present?,Two,d3/d38aa7bf.jpg
71DeJ9hUyjL,Is the cover flexible?,Yes,d3/d38aa7bf.jpg
71DeJ9hUyjL,What material is it?,TPU,d3/d38aa7bf.jpg
61WE2f-ysLL,What is the food?,Bread,9e/9ea7d7ed.jpg
61WE2f-ysLL,What is the bread type?,Sourdough,9e/9ea7d7ed.jpg
61WE2f-ysLL,What is the color of the bread?,Tan,9e/9ea7d7ed.jpg
61WE2f-ysLL,Is the product frozen?,Yes,9e/9ea7d7ed.jpg
61WE2f-ysLL,What is the bread in?,Bag,9e/9ea7d7ed.jpg
71qNLpf8noL,What size is it?,32,44/44ae1f0c.jpg
71qNLpf8noL,What is the scent?,Lavender,44/44ae1f0c.jpg
71qNLpf8noL,What is the product?,Conditioner,44/44ae1f0c.jpg
71qNLpf8noL,How many leaves are visible?,Six,44/44ae1f0c.jpg
71qNLpf8noL,What brand is this?,365,44/44ae1f0c.jpg
61CtqXwCctL,What shape are the gemstones?,Round,77/773023c0.jpg
61CtqXwCctL,What material is the band?,Silver,77/773023c0.jpg
61CtqXwCctL,What is the primary color?,Silver,77/773023c0.jpg
61CtqXwCctL,How many gemstones exist?,Five,77/773023c0.jpg
61CtqXwCctL,What does the ring look like?,Elegant,77/773023c0.jpg
71QwJhqjElL,What color is the sofa?,Gray,94/9408b976.jpg
71QwJhqjElL,Is there a pillow?,Yes,94/9408b976.jpg
71QwJhqjElL,How many legs are visible?,Two,94/9408b976.jpg
71QwJhqjElL,Is the sofa folded?,Yes,94/9408b976.jpg
71QwJhqjElL,What is the product type?,Sofa,94/9408b976.jpg
51akuTIcxCL,What color is the harness?,Black,df/df8656b3.jpg
51akuTIcxCL,What is on the dog?,Harness,df/df8656b3.jpg
51akuTIcxCL,Is the dog standing?,Yes,df/df8656b3.jpg
51akuTIcxCL,What kind of animal is this?,Dog,df/df8656b3.jpg
51akuTIcxCL,Is the background white?,Yes,df/df8656b3.jpg
71ypudBMbJL,What is the flower's color?,Pink,d6/d62ec356.jpg
71ypudBMbJL,What kind of flower is depicted?,Lotus,d6/d62ec356.jpg
71ypudBMbJL,Is the case hard or soft?,Hard,d6/d62ec356.jpg
71ypudBMbJL,Is the case 2D or 3D?,3D,d6/d62ec356.jpg
71ypudBMbJL,What is the cover for?,Phone,d6/d62ec356.jpg
913q8Yq9tDL,What is the shoe's brand?,Bourge,a4/a46770ab.jpg
913q8Yq9tDL,What footwear is shown?,Flipflops,a4/a46770ab.jpg
913q8Yq9tDL,What's the sole material?,Plastic,a4/a46770ab.jpg
913q8Yq9tDL,What is the pattern?,Swirls,a4/a46770ab.jpg
913q8Yq9tDL,What is the primary color?,Green,a4/a46770ab.jpg
81L+ZOWwBmL,What is the cover's pattern?,Cracks,90/90624c4e.jpg
81L+ZOWwBmL,What is the color of camera border?,Blue,90/90624c4e.jpg
81L+ZOWwBmL,Is it a phone case?,Yes,90/90624c4e.jpg
81L+ZOWwBmL,What is the product's brand?,Amazon,90/90624c4e.jpg
81L+ZOWwBmL,Is the case designer?,Yes,90/90624c4e.jpg
51EGFM3-ojL,What color is the lid?,White,ec/ec953e83.jpg
51EGFM3-ojL,What is the bin's material?,Steel,ec/ec953e83.jpg
51EGFM3-ojL,What shape is the bin?,Cylindrical,ec/ec953e83.jpg
51EGFM3-ojL,What is the bin's condition?,Renewed,ec/ec953e83.jpg
51EGFM3-ojL,What is on the bottom?,Logo,ec/ec953e83.jpg
81nzJri1WdL,What color is the shoe?,Green,e4/e4048c79.jpg
81nzJri1WdL,Are the shoes sandals?,Yes,e4/e4048c79.jpg
81nzJri1WdL,What is the heel type?,Block,e4/e4048c79.jpg
81nzJri1WdL,Are laces visible?,Yes,e4/e4048c79.jpg
81nzJri1WdL,Is the heel wooden?,Yes,e4/e4048c79.jpg
81FwcPemZFL,What color is prominent at the top?,Yellow,81/81966d7d.jpg
81FwcPemZFL,What is the central image background?,Blue,81/81966d7d.jpg
81FwcPemZFL,What is the material?,Silicone,81/81966d7d.jpg
81FwcPemZFL,What is the case's design?,Abstract,81/81966d7d.jpg
81FwcPemZFL,How many colors are there?,Multiple,81/81966d7d.jpg
71YJR9Y+HUL,What color is the shoe?,Grey,99/99b51cfc.jpg
71YJR9Y+HUL,What is the product?,Shoe,99/99b51cfc.jpg
71YJR9Y+HUL,Is there a tassel?,Yes,99/99b51cfc.jpg
71YJR9Y+HUL,Is it a slip-on?,Yes,99/99b51cfc.jpg
71YJR9Y+HUL,Is it a loafer?,Yes,99/99b51cfc.jpg
71LoRz9wwYL,What is the color of the phone case?,Pink,1d/1d757339.jpg
71LoRz9wwYL,How many camera lenses are visible?,One,1d/1d757339.jpg
71LoRz9wwYL,Is the case patterned?,Yes,1d/1d757339.jpg
71LoRz9wwYL,What is at the bottom?,Hearts,1d/1d757339.jpg
71LoRz9wwYL,Is the background solid?,No,1d/1d757339.jpg
81QYZVvta+L,What is the case's background color?,Black,e0/e020ad3d.jpg
81QYZVvta+L,Are there many of the same image?,Yes,e0/e020ad3d.jpg
81QYZVvta+L,What is the item's product type?,Case,e0/e020ad3d.jpg
81QYZVvta+L,Is the product patterned?,Yes,e0/e020ad3d.jpg
81QYZVvta+L,Does the case show a cartoon?,Yes,e0/e020ad3d.jpg
717lKNaJYQL,What is the primary color?,Yellow,fd/fd266853.jpg
717lKNaJYQL,Is the case patterned?,Yes,fd/fd266853.jpg
717lKNaJYQL,What shape is the camera cutout?,Rounded,fd/fd266853.jpg
717lKNaJYQL,Is the case glossy?,Yes,fd/fd266853.jpg
717lKNaJYQL,What material is the case?,Hard,fd/fd266853.jpg
61R8KfRFs6L,What color is the pumpkin?,Orange,43/435991d1.jpg
61R8KfRFs6L,What is next to the pumpkin?,Lantern,43/435991d1.jpg
61R8KfRFs6L,What object is behind the pumpkin?,Vase,43/435991d1.jpg
61R8KfRFs6L,What is below the laptop?,Keyboard,43/435991d1.jpg
61R8KfRFs6L,What kind of flowers are shown?,Sunflowers,43/435991d1.jpg
71L9s6501nL,What color is the phone case?,Black,6d/6d3e14b9.jpg
71L9s6501nL,What is the case's color?,Multicolor,6d/6d3e14b9.jpg
71L9s6501nL,What shape are the decorations?,Heart,6d/6d3e14b9.jpg
71L9s6501nL,Is the case sparkly?,Yes,6d/6d3e14b9.jpg
71L9s6501nL,What does the case protect?,Phone,6d/6d3e14b9.jpg
81jIcy4cPxL,What is the footwear's closure?,Laces,ce/cebb8302.jpg
81jIcy4cPxL,What type of shoe is this?,Sneaker,ce/cebb8302.jpg
81jIcy4cPxL,What is the shoe's color?,Gray,ce/cebb8302.jpg
81jIcy4cPxL,Is the shoe made of canvas?,Yes,ce/cebb8302.jpg
81jIcy4cPxL,What is the sole's color?,Gray,ce/cebb8302.jpg
61uwanWNcKL,What is the color on the left side?,Pink,56/56120629.jpg
61uwanWNcKL,What device is represented?,Headphones,56/56120629.jpg
61uwanWNcKL,Is the case hard?,Yes,56/56120629.jpg
61uwanWNcKL,What is the pattern 3D?,Yes,56/56120629.jpg
61uwanWNcKL,What is the color on the right side?,Blue,56/56120629.jpg
81+PuJh0CKL,What is the product type?,Coffee,7b/7bae6f93.jpg
81+PuJh0CKL,What is written before 'Roast'?,French,7b/7bae6f93.jpg
81+PuJh0CKL,What tower is displayed?,Eiffel,7b/7bae6f93.jpg
81+PuJh0CKL,What is the brand?,365,7b/7bae6f93.jpg
81+PuJh0CKL,What word is above 'Nuit'?,Bonne,7b/7bae6f93.jpg
91br7ly0zML,What is the color of the chair?,Brown,cb/cb02ad46.jpg
91br7ly0zML,Is this an armchair?,Yes,cb/cb02ad46.jpg
91br7ly0zML,What are the legs made of?,Wood,cb/cb02ad46.jpg
91br7ly0zML,Is the chair made of leather?,Yes,cb/cb02ad46.jpg
91br7ly0zML,Is this a recliner?,Yes,cb/cb02ad46.jpg
71JVKOA9hOL,Are there multiple cups?,Yes,71/715c2371.jpg
71JVKOA9hOL,What material are the cups?,Plastic,71/715c2371.jpg
71JVKOA9hOL,Is the packaging clear?,Yes,71/715c2371.jpg
71JVKOA9hOL,What is the brand's first number?,365,71/715c2371.jpg
71JVKOA9hOL,What shape are the cups?,Rounded,71/715c2371.jpg
71TeqsLtStL,What color is the side?,White,c4/c4d92205.jpg
71TeqsLtStL,What is the main material?,Wood,c4/c4d92205.jpg
71TeqsLtStL,Is it open or closed?,Open,c4/c4d92205.jpg
71TeqsLtStL,What shape is the handle?,Square,c4/c4d92205.jpg
71TeqsLtStL,What is the top?,Shelf,c4/c4d92205.jpg
714l-OHBqmL,What is the case's pattern?,Butterflies,44/44d4f93b.jpg
714l-OHBqmL,What is the background color?,Blue,44/44d4f93b.jpg
714l-OHBqmL,How many butterflies?,Three,44/44d4f93b.jpg
714l-OHBqmL,Are butterflies flying?,Yes,44/44d4f93b.jpg
714l-OHBqmL,What is the case material?,TPU,44/44d4f93b.jpg
71lL82Aw7eL,What is the footwear type?,Sandals,01/0170f781.jpg
71lL82Aw7eL,What material is the sole?,Rubber,01/0170f781.jpg
71lL82Aw7eL,How many straps are present?,Two,01/0170f781.jpg
71lL82Aw7eL,What color are the straps?,Blue,01/0170f781.jpg
71lL82Aw7eL,What is on the closure?,Velcro,01/0170f781.jpg
615DTV-dqzL,What is the product's name?,Crostini,7c/7c970c31.jpg
615DTV-dqzL,What company makes this product?,Foods,7c/7c970c31.jpg
615DTV-dqzL,What kind of olives are shown?,Brown,7c/7c970c31.jpg
615DTV-dqzL,What is the quantity of the product?,Six,7c/7c970c31.jpg
615DTV-dqzL,Is the package sealed?,Yes,7c/7c970c31.jpg
71HxqQMDDeL,What is the tower's color?,Golden,9d/9d2f3066.jpg
71HxqQMDDeL,What is the background color?,Black,9d/9d2f3066.jpg
71HxqQMDDeL,What shape is the object?,Rectangular,9d/9d2f3066.jpg
71HxqQMDDeL,Is it 2D or 3D?,3D,9d/9d2f3066.jpg
71HxqQMDDeL,Which tower is depicted?,Eiffel,9d/9d2f3066.jpg
81pC3-eRurL,What closes the shoe?,Laces,0b/0bd3a486.jpg
81pC3-eRurL,What is the sole's color?,Black,0b/0bd3a486.jpg
81pC3-eRurL,How many boots shown?,One,0b/0bd3a486.jpg
81pC3-eRurL,What is the item type?,Shoes,0b/0bd3a486.jpg
81pC3-eRurL,Is the shoe high?,Yes,0b/0bd3a486.jpg
61k06Ern5-L,What is the background color?,Black,d7/d7db6973.jpg
61k06Ern5-L,What color is 'Vibes'?,Pink,d7/d7db6973.jpg
61k06Ern5-L,How many words are printed?,Three,d7/d7db6973.jpg
61k06Ern5-L,What does it say about 'Vibes'?,Bad,d7/d7db6973.jpg
61k06Ern5-L,Is there a speaker cutout?,Yes,d7/d7db6973.jpg
71xejd0XPFL,What shape is the pendant?,Heart,4b/4bd0900f.jpg
71xejd0XPFL,What color is the chain?,Silver,4b/4bd0900f.jpg
71xejd0XPFL,What is on the disc?,Writing,4b/4bd0900f.jpg
71xejd0XPFL,How many pendants are there?,Two,4b/4bd0900f.jpg
71xejd0XPFL,What kind of jewelry is this?,Necklace,4b/4bd0900f.jpg
81GjEeTh4ZL,What is the case's color?,Multicolor,59/591d984a.jpg
81GjEeTh4ZL,Is the case hard?,Yes,59/591d984a.jpg
81GjEeTh4ZL,What kind of print is on the case?,3D,59/591d984a.jpg
81GjEeTh4ZL,What is this?,Case,59/591d984a.jpg
81GjEeTh4ZL,Is the case designed?,Yes,59/591d984a.jpg
81YCCr0eKVL,What count are the capsules?,Ninety,77/77b2a891.jpg
81YCCr0eKVL,What supplement type is this?,Dietary,77/77b2a891.jpg
81YCCr0eKVL,What is the brand name?,365,77/77b2a891.jpg
81YCCr0eKVL,What is the supplement for?,Stress,77/77b2a891.jpg
81YCCr0eKVL,Is this product vegan?,No,77/77b2a891.jpg
61mGmD8MMgL,What shape is displayed?,Heart,d7/d739ac67.jpg
61mGmD8MMgL,What does the cover say?,Love,d7/d739ac67.jpg
61mGmD8MMgL,What is the flower's color?,Blue,d7/d739ac67.jpg
61mGmD8MMgL,How many hearts shown?,Four,d7/d739ac67.jpg
61mGmD8MMgL,Is the panel hard?,Yes,d7/d739ac67.jpg
715f-Qa1kwL,What color is the mold?,Red,3e/3e8f1ab3.jpg
715f-Qa1kwL,How many cavities are visible?,Six,3e/3e8f1ab3.jpg
715f-Qa1kwL,Is it a square or rectangular mold?,Rectangular,3e/3e8f1ab3.jpg
715f-Qa1kwL,What is the shape of the cavities?,Rectangle,3e/3e8f1ab3.jpg
715f-Qa1kwL,What material appears to make the mold?,Silicone,3e/3e8f1ab3.jpg
31V1qvm1vzL,What is the earring's color?,Clear,98/98ad7887.jpg
31V1qvm1vzL,What shape are the stones?,Square,98/98ad7887.jpg
31V1qvm1vzL,What is the jewelry type?,Earrings,98/98ad7887.jpg
31V1qvm1vzL,What is the metal color?,Gold,98/98ad7887.jpg
31V1qvm1vzL,How many earrings are visible?,Two,98/98ad7887.jpg
71XzdYDYXrL,What color is the object?,White,67/67b20432.jpg
71XzdYDYXrL,What brand is this?,Amazonbasics,67/67b20432.jpg
71XzdYDYXrL,What shape is the top?,Square,67/67b20432.jpg
71XzdYDYXrL,Is this an appliance?,Yes,67/67b20432.jpg
71XzdYDYXrL,Is this a close-up?,Yes,67/67b20432.jpg
717zYrwgwhL,What color is the phone case?,Black,bf/bfd35bb5.jpg
717zYrwgwhL,What does the case say?,Girl,bf/bfd35bb5.jpg
717zYrwgwhL,What is the text color?,Gold,bf/bfd35bb5.jpg
717zYrwgwhL,Is the case decorated?,Yes,bf/bfd35bb5.jpg
717zYrwgwhL,What is the phone case’s brand?,Amazon,bf/bfd35bb5.jpg
71j0U7d4SML,What flavor is the phone case?,Lemon,5f/5f6de37d.jpg
71j0U7d4SML,What is the color of the lemon?,Yellow,5f/5f6de37d.jpg
71j0U7d4SML,What material is case made of?,Hard,5f/5f6de37d.jpg
71j0U7d4SML,Is the cover patterned?,Yes,5f/5f6de37d.jpg
71j0U7d4SML,Is the case for cellphone?,Yes,5f/5f6de37d.jpg
81RIAPkDwgL,What color are the shoes?,Black,bd/bd149048.jpg
81RIAPkDwgL,Are these formal shoes?,Yes,bd/bd149048.jpg
81RIAPkDwgL,What is the shoe's material?,Leather,bd/bd149048.jpg
81RIAPkDwgL,Are the laces tied?,Yes,bd/bd149048.jpg
81RIAPkDwgL,How many shoes are shown?,One,bd/bd149048.jpg
61GRddgyiBL,What gemstone color is shown?,Purple,93/9326878b.jpg
61GRddgyiBL,What is the metal's color?,Gold,93/9326878b.jpg
61GRddgyiBL,How many earrings are visible?,Two,93/9326878b.jpg
61GRddgyiBL,What shape is the gemstone?,Square,93/9326878b.jpg
61GRddgyiBL,What type of jewelry is this?,Earrings,93/9326878b.jpg
A11TK3ZIfwL,What is the material?,Fabric,4b/4b36ffad.jpg
A11TK3ZIfwL,What is the primary tone?,Gray,4b/4b36ffad.jpg
A11TK3ZIfwL,Is the texture smooth?,Yes,4b/4b36ffad.jpg
A11TK3ZIfwL,What is the swatch's state?,Solid,4b/4b36ffad.jpg
A11TK3ZIfwL,What is the overall appearance?,Matte,4b/4b36ffad.jpg
61LvRXtlM3L,What insects are displayed?,Butterflies,62/62678a2d.jpg
61LvRXtlM3L,What color are the flowers?,Pink,62/62678a2d.jpg
61LvRXtlM3L,How many cameras are visible?,Three,62/62678a2d.jpg
61LvRXtlM3L,What is the case's background?,Pink,62/62678a2d.jpg
61LvRXtlM3L,What kind of flowers are present?,Blossoms,62/62678a2d.jpg
71VMPzY2blL,What is the cover's design?,Abstract,91/91936d28.jpg
71VMPzY2blL,What is the cover's pattern?,Woman,91/91936d28.jpg
71VMPzY2blL,What is this item's primary function?,Protection,91/91936d28.jpg
71VMPzY2blL,What is the cover's style?,Designer,91/91936d28.jpg
71VMPzY2blL,What are colors are on the cover?,Multiple,91/91936d28.jpg
51lcvdGkGfL,What shape is displayed?,Heart,46/4611a775.jpg
51lcvdGkGfL,What is the cover's color?,Multicolor,46/4611a775.jpg
51lcvdGkGfL,What is written on the heart?,Text,46/4611a775.jpg
51lcvdGkGfL,What is the product's type?,Case,46/4611a775.jpg
51lcvdGkGfL,What brand is displayed?,Motorola,46/4611a775.jpg
612YBWDzKxL,What is the quantity listed?,500,0d/0daa0fba.jpg
612YBWDzKxL,How many bottles are there?,Four,0d/0daa0fba.jpg
612YBWDzKxL,What is on the bottle?,Chamomile,0d/0daa0fba.jpg
612YBWDzKxL,What is the product type?,Lotion,0d/0daa0fba.jpg
612YBWDzKxL,What is the bottle's brand?,Solimo,0d/0daa0fba.jpg
617Pr47QCoL,What color is this shoe?,Black,b8/b8445cf4.jpg
617Pr47QCoL,What is on top of the shoe?,Studs,b8/b8445cf4.jpg
617Pr47QCoL,How many shoes are pictured?,One,b8/b8445cf4.jpg
617Pr47QCoL,What type of shoe is this?,Sandal,b8/b8445cf4.jpg
